ProductID,WeekStartDate,InventoryQuantity,WeeklySales,StockPurchased,NetQuantity,ReorderPoint,SafetyStockLevel,StockStatus
524,NULL,228,0,0,228,375,500,StockOut
524,NULL,107,0,0,107,375,500,StockOut
525,NULL,644,0,0,644,600,800,StockOut
525,NULL,619,0,0,619,600,800,StockOut
526,NULL,587,0,0,587,600,800,StockOut
526,NULL,624,0,0,624,600,800,StockOut
527,NULL,888,0,0,888,750,1000,StockOut
527,NULL,702,0,0,702,750,1000,StockOut
528,NULL,924,0,0,924,750,1000,StockOut
528,NULL,729,0,0,729,750,1000,StockOut
529,NULL,425,0,0,425,375,500,StockOut
529,NULL,371,0,0,371,375,500,StockOut
530,NULL,336,0,0,336,375,500,StockOut
530,NULL,444,0,0,444,375,500,StockOut
531,NULL,427,0,0,427,375,500,StockOut
531,NULL,374,0,0,374,375,500,StockOut
532,NULL,715,0,0,715,600,800,StockOut
532,NULL,542,0,0,542,600,800,StockOut
533,NULL,443,0,0,443,375,500,StockOut
533,NULL,388,0,0,388,375,500,StockOut
534,NULL,379,0,0,379,375,500,StockOut
534,NULL,278,0,0,278,375,500,StockOut
535,NULL,427,0,0,427,600,800,StockOut
535,NULL,409,0,0,409,600,800,StockOut
679,NULL,164,0,0,164,375,500,StockOut
679,NULL,136,0,0,136,375,500,StockOut
679,NULL,121,0,0,121,375,500,StockOut
680,NULL,NULL,0,0,NULL,NULL,NULL,StockOK
706,NULL,NULL,0,0,NULL,NULL,NULL,StockOK
707,2011-05-30 0:00:00,288,24,24,264,3,4,StockOK
707,2011-06-27 0:00:00,288,58,58,230,3,4,StockOK
707,2011-08-01 0:00:00,288,55,55,233,3,4,StockOK
707,2011-08-29 0:00:00,288,41,41,247,3,4,StockOK
707,2011-09-26 0:00:00,288,77,77,211,3,4,StockOK
707,2011-10-31 0:00:00,288,64,64,224,3,4,StockOK
707,2011-11-28 0:00:00,288,12,12,276,3,4,StockOK
707,2012-01-02 0:00:00,288,31,31,257,3,4,StockOK
707,2012-01-30 0:00:00,288,30,30,258,3,4,StockOK
707,2012-02-27 0:00:00,288,27,27,261,3,4,StockOK
707,2012-03-26 0:00:00,288,93,93,195,3,4,StockOK
707,2012-04-30 0:00:00,288,52,52,236,3,4,StockOK
707,2012-05-28 0:00:00,288,162,162,126,3,4,StockOK
707,2012-06-25 0:00:00,288,214,214,74,3,4,StockOK
707,2012-07-30 0:00:00,288,197,197,91,3,4,StockOK
707,2012-08-27 0:00:00,288,108,108,180,3,4,StockOK
707,2012-10-01 0:00:00,288,147,147,141,3,4,StockOK
707,2012-10-29 0:00:00,288,113,113,175,3,4,StockOK
707,2012-11-26 0:00:00,288,50,50,238,3,4,StockOK
707,2012-12-31 0:00:00,288,54,54,234,3,4,StockOK
707,2013-01-28 0:00:00,288,45,45,243,3,4,StockOK
707,2013-02-25 0:00:00,288,111,111,177,3,4,StockOK
707,2013-03-25 0:00:00,288,146,146,142,3,4,StockOK
707,2013-04-29 0:00:00,288,146,146,142,3,4,StockOK
707,2013-05-27 0:00:00,288,228,228,60,3,4,StockOK
707,2013-06-03 0:00:00,288,8,8,280,3,4,StockOK
707,2013-06-10 0:00:00,288,14,14,274,3,4,StockOK
707,2013-06-17 0:00:00,288,7,7,281,3,4,StockOK
707,2013-06-24 0:00:00,288,12,12,276,3,4,StockOK
707,2013-07-01 0:00:00,288,273,273,15,3,4,StockOK
707,2013-07-08 0:00:00,288,39,39,249,3,4,StockOK
707,2013-07-15 0:00:00,288,37,37,251,3,4,StockOK
707,2013-07-22 0:00:00,288,31,31,257,3,4,StockOK
707,2013-07-29 0:00:00,288,323,323,-35,3,4,StockOut
707,2013-08-05 0:00:00,288,28,28,260,3,4,StockOK
707,2013-08-12 0:00:00,288,51,51,237,3,4,StockOK
707,2013-08-19 0:00:00,288,38,38,250,3,4,StockOK
707,2013-08-26 0:00:00,288,184,184,104,3,4,StockOK
707,2013-09-02 0:00:00,288,35,35,253,3,4,StockOK
707,2013-09-09 0:00:00,288,31,31,257,3,4,StockOK
707,2013-09-16 0:00:00,288,33,33,255,3,4,StockOK
707,2013-09-23 0:00:00,288,27,27,261,3,4,StockOK
707,2013-09-30 0:00:00,288,218,218,70,3,4,StockOK
707,2013-10-07 0:00:00,288,36,36,252,3,4,StockOK
707,2013-10-14 0:00:00,288,37,37,251,3,4,StockOK
707,2013-10-21 0:00:00,288,38,38,250,3,4,StockOK
707,2013-10-28 0:00:00,288,227,227,61,3,4,StockOK
707,2013-11-04 0:00:00,288,52,52,236,3,4,StockOK
707,2013-11-11 0:00:00,288,61,61,227,3,4,StockOK
707,2013-11-18 0:00:00,288,48,48,240,3,4,StockOK
707,2013-11-25 0:00:00,288,118,118,170,3,4,StockOK
707,2013-12-02 0:00:00,288,42,42,246,3,4,StockOK
707,2013-12-09 0:00:00,288,51,51,237,3,4,StockOK
707,2013-12-16 0:00:00,288,49,49,239,3,4,StockOK
707,2013-12-23 0:00:00,288,44,44,244,3,4,StockOK
707,2013-12-30 0:00:00,288,88,88,200,3,4,StockOK
707,2014-01-06 0:00:00,288,45,45,243,3,4,StockOK
707,2014-01-13 0:00:00,288,53,53,235,3,4,StockOK
707,2014-01-20 0:00:00,288,42,42,246,3,4,StockOK
707,2014-01-27 0:00:00,288,122,122,166,3,4,StockOK
707,2014-02-03 0:00:00,288,47,47,241,3,4,StockOK
707,2014-02-10 0:00:00,288,37,37,251,3,4,StockOK
707,2014-02-17 0:00:00,288,44,44,244,3,4,StockOK
707,2014-02-24 0:00:00,288,225,225,63,3,4,StockOK
707,2014-03-03 0:00:00,288,48,48,240,3,4,StockOK
707,2014-03-10 0:00:00,288,37,37,251,3,4,StockOK
707,2014-03-17 0:00:00,288,40,40,248,3,4,StockOK
707,2014-03-24 0:00:00,288,63,63,225,3,4,StockOK
707,2014-03-31 0:00:00,288,224,224,64,3,4,StockOK
707,2014-04-07 0:00:00,288,53,53,235,3,4,StockOK
707,2014-04-14 0:00:00,288,59,59,229,3,4,StockOK
707,2014-04-21 0:00:00,288,61,61,227,3,4,StockOK
707,2014-04-28 0:00:00,288,226,226,62,3,4,StockOK
707,2014-05-05 0:00:00,288,44,44,244,3,4,StockOK
707,2014-05-12 0:00:00,288,55,55,233,3,4,StockOK
707,2014-05-19 0:00:00,288,50,50,238,3,4,StockOK
707,2014-05-26 0:00:00,288,49,49,239,3,4,StockOK
707,2014-06-02 0:00:00,288,19,19,269,3,4,StockOK
707,2014-06-09 0:00:00,288,14,14,274,3,4,StockOK
707,2014-06-16 0:00:00,288,22,22,266,3,4,StockOK
707,2014-06-23 0:00:00,288,19,19,269,3,4,StockOK
707,2014-06-30 0:00:00,288,3,3,285,3,4,StockOK
708,2011-05-30 0:00:00,324,27,27,297,3,4,StockOK
708,2011-06-27 0:00:00,324,56,56,268,3,4,StockOK
708,2011-08-01 0:00:00,324,57,57,267,3,4,StockOK
708,2011-08-29 0:00:00,324,29,29,295,3,4,StockOK
708,2011-09-26 0:00:00,324,90,90,234,3,4,StockOK
708,2011-10-31 0:00:00,324,72,72,252,3,4,StockOK
708,2011-11-28 0:00:00,324,10,10,314,3,4,StockOK
708,2012-01-02 0:00:00,324,32,32,292,3,4,StockOK
708,2012-01-30 0:00:00,324,33,33,291,3,4,StockOK
708,2012-02-27 0:00:00,324,28,28,296,3,4,StockOK
708,2012-03-26 0:00:00,324,92,92,232,3,4,StockOK
708,2012-04-30 0:00:00,324,74,74,250,3,4,StockOK
708,2012-05-28 0:00:00,324,153,153,171,3,4,StockOK
708,2012-06-25 0:00:00,324,238,238,86,3,4,StockOK
708,2012-07-30 0:00:00,324,197,197,127,3,4,StockOK
708,2012-08-27 0:00:00,324,134,134,190,3,4,StockOK
708,2012-10-01 0:00:00,324,153,153,171,3,4,StockOK
708,2012-10-29 0:00:00,324,135,135,189,3,4,StockOK
708,2012-11-26 0:00:00,324,50,50,274,3,4,StockOK
708,2012-12-31 0:00:00,324,68,68,256,3,4,StockOK
708,2013-01-28 0:00:00,324,81,81,243,3,4,StockOK
708,2013-02-25 0:00:00,324,139,139,185,3,4,StockOK
708,2013-03-25 0:00:00,324,160,160,164,3,4,StockOK
708,2013-04-29 0:00:00,324,127,127,197,3,4,StockOK
708,2013-05-27 0:00:00,324,230,230,94,3,4,StockOK
708,2013-06-03 0:00:00,324,8,8,316,3,4,StockOK
708,2013-06-10 0:00:00,324,6,6,318,3,4,StockOK
708,2013-06-17 0:00:00,324,13,13,311,3,4,StockOK
708,2013-06-24 0:00:00,324,9,9,315,3,4,StockOK
708,2013-07-01 0:00:00,324,302,302,22,3,4,StockOK
708,2013-07-08 0:00:00,324,29,29,295,3,4,StockOK
708,2013-07-15 0:00:00,324,35,35,289,3,4,StockOK
708,2013-07-22 0:00:00,324,34,34,290,3,4,StockOK
708,2013-07-29 0:00:00,324,317,317,7,3,4,StockOut
708,2013-08-05 0:00:00,324,39,39,285,3,4,StockOK
708,2013-08-12 0:00:00,324,27,27,297,3,4,StockOK
708,2013-08-19 0:00:00,324,48,48,276,3,4,StockOK
708,2013-08-26 0:00:00,324,203,203,121,3,4,StockOK
708,2013-09-02 0:00:00,324,36,36,288,3,4,StockOK
708,2013-09-09 0:00:00,324,35,35,289,3,4,StockOK
708,2013-09-16 0:00:00,324,47,47,277,3,4,StockOK
708,2013-09-23 0:00:00,324,34,34,290,3,4,StockOK
708,2013-09-30 0:00:00,324,237,237,87,3,4,StockOK
708,2013-10-07 0:00:00,324,32,32,292,3,4,StockOK
708,2013-10-14 0:00:00,324,41,41,283,3,4,StockOK
708,2013-10-21 0:00:00,324,38,38,286,3,4,StockOK
708,2013-10-28 0:00:00,324,256,256,68,3,4,StockOK
708,2013-11-04 0:00:00,324,51,51,273,3,4,StockOK
708,2013-11-11 0:00:00,324,53,53,271,3,4,StockOK
708,2013-11-18 0:00:00,324,37,37,287,3,4,StockOK
708,2013-11-25 0:00:00,324,121,121,203,3,4,StockOK
708,2013-12-02 0:00:00,324,36,36,288,3,4,StockOK
708,2013-12-09 0:00:00,324,35,35,289,3,4,StockOK
708,2013-12-16 0:00:00,324,38,38,286,3,4,StockOK
708,2013-12-23 0:00:00,324,29,29,295,3,4,StockOK
708,2013-12-30 0:00:00,324,151,151,173,3,4,StockOK
708,2014-01-06 0:00:00,324,38,38,286,3,4,StockOK
708,2014-01-13 0:00:00,324,38,38,286,3,4,StockOK
708,2014-01-20 0:00:00,324,36,36,288,3,4,StockOK
708,2014-01-27 0:00:00,324,156,156,168,3,4,StockOK
708,2014-02-03 0:00:00,324,42,42,282,3,4,StockOK
708,2014-02-10 0:00:00,324,42,42,282,3,4,StockOK
708,2014-02-17 0:00:00,324,41,41,283,3,4,StockOK
708,2014-02-24 0:00:00,324,183,183,141,3,4,StockOK
708,2014-03-03 0:00:00,324,53,53,271,3,4,StockOK
708,2014-03-10 0:00:00,324,44,44,280,3,4,StockOK
708,2014-03-17 0:00:00,324,54,54,270,3,4,StockOK
708,2014-03-24 0:00:00,324,41,41,283,3,4,StockOK
708,2014-03-31 0:00:00,324,253,253,71,3,4,StockOK
708,2014-04-07 0:00:00,324,36,36,288,3,4,StockOK
708,2014-04-14 0:00:00,324,51,51,273,3,4,StockOK
708,2014-04-21 0:00:00,324,47,47,277,3,4,StockOK
708,2014-04-28 0:00:00,324,242,242,82,3,4,StockOK
708,2014-05-05 0:00:00,324,61,61,263,3,4,StockOK
708,2014-05-12 0:00:00,324,54,54,270,3,4,StockOK
708,2014-05-19 0:00:00,324,50,50,274,3,4,StockOK
708,2014-05-26 0:00:00,324,37,37,287,3,4,StockOK
708,2014-06-02 0:00:00,324,26,26,298,3,4,StockOK
708,2014-06-09 0:00:00,324,17,17,307,3,4,StockOK
708,2014-06-16 0:00:00,324,22,22,302,3,4,StockOK
708,2014-06-23 0:00:00,324,19,19,305,3,4,StockOK
708,2014-06-30 0:00:00,324,7,7,317,3,4,StockOK
709,2011-05-30 0:00:00,180,38,38,142,3,4,StockOK
709,2011-06-27 0:00:00,180,134,134,46,3,4,StockOK
709,2011-08-01 0:00:00,180,79,79,101,3,4,StockOK
709,2011-08-29 0:00:00,180,88,88,92,3,4,StockOK
709,2011-09-26 0:00:00,180,123,123,57,3,4,StockOK
709,2011-10-31 0:00:00,180,101,101,79,3,4,StockOK
709,2011-11-28 0:00:00,180,45,45,135,3,4,StockOK
709,2012-01-02 0:00:00,180,102,102,78,3,4,StockOK
709,2012-01-30 0:00:00,180,79,79,101,3,4,StockOK
709,2012-02-27 0:00:00,180,78,78,102,3,4,StockOK
709,2012-03-26 0:00:00,180,135,135,45,3,4,StockOK
709,2012-04-30 0:00:00,180,105,105,75,3,4,StockOK
710,2011-05-30 0:00:00,216,5,5,211,3,4,StockOK
710,2011-06-27 0:00:00,216,13,13,203,3,4,StockOK
710,2011-08-01 0:00:00,216,6,6,210,3,4,StockOK
710,2011-08-29 0:00:00,216,13,13,203,3,4,StockOK
710,2011-09-26 0:00:00,216,19,19,197,3,4,StockOK
710,2011-10-31 0:00:00,216,10,10,206,3,4,StockOK
710,2012-02-27 0:00:00,216,6,6,210,3,4,StockOK
710,2012-03-26 0:00:00,216,14,14,202,3,4,StockOK
710,2012-04-30 0:00:00,216,4,4,212,3,4,StockOK
711,2011-05-30 0:00:00,216,33,33,183,3,4,StockOK
711,2011-06-27 0:00:00,216,64,64,152,3,4,StockOK
711,2011-08-01 0:00:00,216,49,49,167,3,4,StockOK
711,2011-08-29 0:00:00,216,26,26,190,3,4,StockOK
711,2011-09-26 0:00:00,216,105,105,111,3,4,StockOK
711,2011-10-31 0:00:00,216,76,76,140,3,4,StockOK
711,2011-11-28 0:00:00,216,7,7,209,3,4,StockOK
711,2012-01-02 0:00:00,216,44,44,172,3,4,StockOK
711,2012-01-30 0:00:00,216,46,46,170,3,4,StockOK
711,2012-02-27 0:00:00,216,33,33,183,3,4,StockOK
711,2012-03-26 0:00:00,216,92,92,124,3,4,StockOK
711,2012-04-30 0:00:00,216,86,86,130,3,4,StockOK
711,2012-05-28 0:00:00,216,177,177,39,3,4,StockOK
711,2012-06-25 0:00:00,216,243,243,-27,3,4,StockOut
711,2012-07-30 0:00:00,216,188,188,28,3,4,StockOK
711,2012-08-27 0:00:00,216,128,128,88,3,4,StockOK
711,2012-10-01 0:00:00,216,178,178,38,3,4,StockOK
711,2012-10-29 0:00:00,216,143,143,73,3,4,StockOK
711,2012-11-26 0:00:00,216,67,67,149,3,4,StockOK
711,2012-12-31 0:00:00,216,94,94,122,3,4,StockOK
711,2013-01-28 0:00:00,216,69,69,147,3,4,StockOK
711,2013-02-25 0:00:00,216,141,141,75,3,4,StockOK
711,2013-03-25 0:00:00,216,163,163,53,3,4,StockOK
711,2013-04-29 0:00:00,216,148,148,68,3,4,StockOK
711,2013-05-27 0:00:00,216,241,241,-25,3,4,StockOut
711,2013-06-03 0:00:00,216,13,13,203,3,4,StockOK
711,2013-06-10 0:00:00,216,14,14,202,3,4,StockOK
711,2013-06-17 0:00:00,216,10,10,206,3,4,StockOK
711,2013-06-24 0:00:00,216,9,9,207,3,4,StockOK
711,2013-07-01 0:00:00,216,328,328,-112,3,4,StockOut
711,2013-07-08 0:00:00,216,26,26,190,3,4,StockOK
711,2013-07-15 0:00:00,216,37,37,179,3,4,StockOK
711,2013-07-22 0:00:00,216,43,43,173,3,4,StockOK
711,2013-07-29 0:00:00,216,291,291,-75,3,4,StockOut
711,2013-08-05 0:00:00,216,31,31,185,3,4,StockOK
711,2013-08-12 0:00:00,216,30,30,186,3,4,StockOK
711,2013-08-19 0:00:00,216,40,40,176,3,4,StockOK
711,2013-08-26 0:00:00,216,180,180,36,3,4,StockOK
711,2013-09-02 0:00:00,216,44,44,172,3,4,StockOK
711,2013-09-09 0:00:00,216,27,27,189,3,4,StockOK
711,2013-09-16 0:00:00,216,37,37,179,3,4,StockOK
711,2013-09-23 0:00:00,216,30,30,186,3,4,StockOK
711,2013-09-30 0:00:00,216,230,230,-14,3,4,StockOut
711,2013-10-07 0:00:00,216,41,41,175,3,4,StockOK
711,2013-10-14 0:00:00,216,40,40,176,3,4,StockOK
711,2013-10-21 0:00:00,216,37,37,179,3,4,StockOK
711,2013-10-28 0:00:00,216,260,260,-44,3,4,StockOut
711,2013-11-04 0:00:00,216,43,43,173,3,4,StockOK
711,2013-11-11 0:00:00,216,45,45,171,3,4,StockOK
711,2013-11-18 0:00:00,216,46,46,170,3,4,StockOK
711,2013-11-25 0:00:00,216,134,134,82,3,4,StockOK
711,2013-12-02 0:00:00,216,35,35,181,3,4,StockOK
711,2013-12-09 0:00:00,216,36,36,180,3,4,StockOK
711,2013-12-16 0:00:00,216,33,33,183,3,4,StockOK
711,2013-12-23 0:00:00,216,40,40,176,3,4,StockOK
711,2013-12-30 0:00:00,216,145,145,71,3,4,StockOK
711,2014-01-06 0:00:00,216,36,36,180,3,4,StockOK
711,2014-01-13 0:00:00,216,37,37,179,3,4,StockOK
711,2014-01-20 0:00:00,216,42,42,174,3,4,StockOK
711,2014-01-27 0:00:00,216,139,139,77,3,4,StockOK
711,2014-02-03 0:00:00,216,43,43,173,3,4,StockOK
711,2014-02-10 0:00:00,216,35,35,181,3,4,StockOK
711,2014-02-17 0:00:00,216,54,54,162,3,4,StockOK
711,2014-02-24 0:00:00,216,205,205,11,3,4,StockOK
711,2014-03-03 0:00:00,216,37,37,179,3,4,StockOK
711,2014-03-10 0:00:00,216,48,48,168,3,4,StockOK
711,2014-03-17 0:00:00,216,45,45,171,3,4,StockOK
711,2014-03-24 0:00:00,216,50,50,166,3,4,StockOK
711,2014-03-31 0:00:00,216,270,270,-54,3,4,StockOut
711,2014-04-07 0:00:00,216,50,50,166,3,4,StockOK
711,2014-04-14 0:00:00,216,50,50,166,3,4,StockOK
711,2014-04-21 0:00:00,216,41,41,175,3,4,StockOK
711,2014-04-28 0:00:00,216,264,264,-48,3,4,StockOut
711,2014-05-05 0:00:00,216,50,50,166,3,4,StockOK
711,2014-05-12 0:00:00,216,56,56,160,3,4,StockOK
711,2014-05-19 0:00:00,216,55,55,161,3,4,StockOK
711,2014-05-26 0:00:00,216,46,46,170,3,4,StockOK
711,2014-06-02 0:00:00,216,25,25,191,3,4,StockOK
711,2014-06-09 0:00:00,216,25,25,191,3,4,StockOK
711,2014-06-16 0:00:00,216,19,19,197,3,4,StockOK
711,2014-06-23 0:00:00,216,17,17,199,3,4,StockOK
711,2014-06-30 0:00:00,216,8,8,208,3,4,StockOK
712,2011-05-30 0:00:00,288,40,40,248,3,4,StockOK
712,2011-06-27 0:00:00,288,103,103,185,3,4,StockOK
712,2011-08-01 0:00:00,288,83,83,205,3,4,StockOK
712,2011-08-29 0:00:00,288,54,54,234,3,4,StockOK
712,2011-09-26 0:00:00,288,136,136,152,3,4,StockOK
712,2011-10-31 0:00:00,288,104,104,184,3,4,StockOK
712,2011-11-28 0:00:00,288,25,25,263,3,4,StockOK
712,2012-01-02 0:00:00,288,97,97,191,3,4,StockOK
712,2012-01-30 0:00:00,288,56,56,232,3,4,StockOK
712,2012-02-27 0:00:00,288,48,48,240,3,4,StockOK
712,2012-03-26 0:00:00,288,125,125,163,3,4,StockOK
712,2012-04-30 0:00:00,288,114,114,174,3,4,StockOK
712,2012-05-28 0:00:00,288,215,215,73,3,4,StockOK
712,2012-06-25 0:00:00,288,345,345,-57,3,4,StockOut
712,2012-07-30 0:00:00,288,230,230,58,3,4,StockOK
712,2012-08-27 0:00:00,288,154,154,134,3,4,StockOK
712,2012-10-01 0:00:00,288,224,224,64,3,4,StockOK
712,2012-10-29 0:00:00,288,220,220,68,3,4,StockOK
712,2012-11-26 0:00:00,288,85,85,203,3,4,StockOK
712,2012-12-31 0:00:00,288,135,135,153,3,4,StockOK
712,2013-01-28 0:00:00,288,124,124,164,3,4,StockOK
712,2013-02-25 0:00:00,288,146,146,142,3,4,StockOK
712,2013-03-25 0:00:00,288,244,244,44,3,4,StockOK
712,2013-04-29 0:00:00,288,182,182,106,3,4,StockOK
712,2013-05-27 0:00:00,288,264,264,24,3,4,StockOK
712,2013-06-03 0:00:00,288,12,12,276,3,4,StockOK
712,2013-06-10 0:00:00,288,10,10,278,3,4,StockOK
712,2013-06-17 0:00:00,288,17,17,271,3,4,StockOK
712,2013-06-24 0:00:00,288,8,8,280,3,4,StockOK
712,2013-07-01 0:00:00,288,441,441,-153,3,4,StockOut
712,2013-07-08 0:00:00,288,42,42,246,3,4,StockOK
712,2013-07-15 0:00:00,288,38,38,250,3,4,StockOK
712,2013-07-22 0:00:00,288,39,39,249,3,4,StockOK
712,2013-07-29 0:00:00,288,395,395,-107,3,4,StockOut
712,2013-08-05 0:00:00,288,35,35,253,3,4,StockOK
712,2013-08-12 0:00:00,288,44,44,244,3,4,StockOK
712,2013-08-19 0:00:00,288,35,35,253,3,4,StockOK
712,2013-08-26 0:00:00,288,226,226,62,3,4,StockOK
712,2013-09-02 0:00:00,288,42,42,246,3,4,StockOK
712,2013-09-09 0:00:00,288,32,32,256,3,4,StockOK
712,2013-09-16 0:00:00,288,30,30,258,3,4,StockOK
712,2013-09-23 0:00:00,288,32,32,256,3,4,StockOK
712,2013-09-30 0:00:00,288,323,323,-35,3,4,StockOut
712,2013-10-07 0:00:00,288,31,31,257,3,4,StockOK
712,2013-10-14 0:00:00,288,37,37,251,3,4,StockOK
712,2013-10-21 0:00:00,288,38,38,250,3,4,StockOK
712,2013-10-28 0:00:00,288,298,298,-10,3,4,StockOut
712,2013-11-04 0:00:00,288,45,45,243,3,4,StockOK
712,2013-11-11 0:00:00,288,42,42,246,3,4,StockOK
712,2013-11-18 0:00:00,288,49,49,239,3,4,StockOK
712,2013-11-25 0:00:00,288,166,166,122,3,4,StockOK
712,2013-12-02 0:00:00,288,41,41,247,3,4,StockOK
712,2013-12-09 0:00:00,288,41,41,247,3,4,StockOK
712,2013-12-16 0:00:00,288,42,42,246,3,4,StockOK
712,2013-12-23 0:00:00,288,34,34,254,3,4,StockOK
712,2013-12-30 0:00:00,288,177,177,111,3,4,StockOK
712,2014-01-06 0:00:00,288,52,52,236,3,4,StockOK
712,2014-01-13 0:00:00,288,44,44,244,3,4,StockOK
712,2014-01-20 0:00:00,288,44,44,244,3,4,StockOK
712,2014-01-27 0:00:00,288,197,197,91,3,4,StockOK
712,2014-02-03 0:00:00,288,44,44,244,3,4,StockOK
712,2014-02-10 0:00:00,288,34,34,254,3,4,StockOK
712,2014-02-17 0:00:00,288,55,55,233,3,4,StockOK
712,2014-02-24 0:00:00,288,253,253,35,3,4,StockOK
712,2014-03-03 0:00:00,288,52,52,236,3,4,StockOK
712,2014-03-10 0:00:00,288,41,41,247,3,4,StockOK
712,2014-03-17 0:00:00,288,42,42,246,3,4,StockOK
712,2014-03-24 0:00:00,288,41,41,247,3,4,StockOK
712,2014-03-31 0:00:00,288,312,312,-24,3,4,StockOut
712,2014-04-07 0:00:00,288,49,49,239,3,4,StockOK
712,2014-04-14 0:00:00,288,36,36,252,3,4,StockOK
712,2014-04-21 0:00:00,288,43,43,245,3,4,StockOK
712,2014-04-28 0:00:00,288,266,266,22,3,4,StockOK
712,2014-05-05 0:00:00,288,57,57,231,3,4,StockOK
712,2014-05-12 0:00:00,288,55,55,233,3,4,StockOK
712,2014-05-19 0:00:00,288,60,60,228,3,4,StockOK
712,2014-05-26 0:00:00,288,46,46,242,3,4,StockOK
712,2014-06-02 0:00:00,288,23,23,265,3,4,StockOK
712,2014-06-09 0:00:00,288,14,14,274,3,4,StockOK
712,2014-06-16 0:00:00,288,25,25,263,3,4,StockOK
712,2014-06-23 0:00:00,288,23,23,265,3,4,StockOK
712,2014-06-30 0:00:00,288,8,8,280,3,4,StockOK
713,2013-06-03 0:00:00,144,1,1,143,3,4,StockOK
713,2013-06-10 0:00:00,144,1,1,143,3,4,StockOK
713,2013-06-17 0:00:00,144,1,1,143,3,4,StockOK
713,2013-06-24 0:00:00,144,1,1,143,3,4,StockOK
713,2013-07-01 0:00:00,144,5,5,139,3,4,StockOK
713,2013-07-08 0:00:00,144,4,4,140,3,4,StockOK
713,2013-07-15 0:00:00,144,14,14,130,3,4,StockOK
713,2013-07-22 0:00:00,144,4,4,140,3,4,StockOK
713,2013-07-29 0:00:00,144,4,4,140,3,4,StockOK
713,2013-08-05 0:00:00,144,4,4,140,3,4,StockOK
713,2013-08-12 0:00:00,144,8,8,136,3,4,StockOK
713,2013-08-19 0:00:00,144,5,5,139,3,4,StockOK
713,2013-08-26 0:00:00,144,9,9,135,3,4,StockOK
713,2013-09-02 0:00:00,144,7,7,137,3,4,StockOK
713,2013-09-09 0:00:00,144,3,3,141,3,4,StockOK
713,2013-09-16 0:00:00,144,5,5,139,3,4,StockOK
713,2013-09-23 0:00:00,144,4,4,140,3,4,StockOK
713,2013-09-30 0:00:00,144,10,10,134,3,4,StockOK
713,2013-10-07 0:00:00,144,8,8,136,3,4,StockOK
713,2013-10-14 0:00:00,144,6,6,138,3,4,StockOK
713,2013-10-21 0:00:00,144,4,4,140,3,4,StockOK
713,2013-10-28 0:00:00,144,6,6,138,3,4,StockOK
713,2013-11-04 0:00:00,144,12,12,132,3,4,StockOK
713,2013-11-11 0:00:00,144,6,6,138,3,4,StockOK
713,2013-11-18 0:00:00,144,10,10,134,3,4,StockOK
713,2013-11-25 0:00:00,144,7,7,137,3,4,StockOK
713,2013-12-02 0:00:00,144,9,9,135,3,4,StockOK
713,2013-12-09 0:00:00,144,11,11,133,3,4,StockOK
713,2013-12-16 0:00:00,144,4,4,140,3,4,StockOK
713,2013-12-23 0:00:00,144,12,12,132,3,4,StockOK
713,2013-12-30 0:00:00,144,12,12,132,3,4,StockOK
713,2014-01-06 0:00:00,144,7,7,137,3,4,StockOK
713,2014-01-13 0:00:00,144,8,8,136,3,4,StockOK
713,2014-01-20 0:00:00,144,10,10,134,3,4,StockOK
713,2014-01-27 0:00:00,144,16,16,128,3,4,StockOK
713,2014-02-03 0:00:00,144,8,8,136,3,4,StockOK
713,2014-02-10 0:00:00,144,7,7,137,3,4,StockOK
713,2014-02-17 0:00:00,144,8,8,136,3,4,StockOK
713,2014-02-24 0:00:00,144,15,15,129,3,4,StockOK
713,2014-03-03 0:00:00,144,8,8,136,3,4,StockOK
713,2014-03-10 0:00:00,144,5,5,139,3,4,StockOK
713,2014-03-17 0:00:00,144,11,11,133,3,4,StockOK
713,2014-03-24 0:00:00,144,8,8,136,3,4,StockOK
713,2014-03-31 0:00:00,144,11,11,133,3,4,StockOK
713,2014-04-07 0:00:00,144,13,13,131,3,4,StockOK
713,2014-04-14 0:00:00,144,12,12,132,3,4,StockOK
713,2014-04-21 0:00:00,144,4,4,140,3,4,StockOK
713,2014-04-28 0:00:00,144,16,16,128,3,4,StockOK
713,2014-05-05 0:00:00,144,10,10,134,3,4,StockOK
713,2014-05-12 0:00:00,144,13,13,131,3,4,StockOK
713,2014-05-19 0:00:00,144,7,7,137,3,4,StockOK
713,2014-05-26 0:00:00,144,10,10,134,3,4,StockOK
713,2014-06-02 0:00:00,144,5,5,139,3,4,StockOK
713,2014-06-09 0:00:00,144,6,6,138,3,4,StockOK
713,2014-06-16 0:00:00,144,6,6,138,3,4,StockOK
713,2014-06-23 0:00:00,144,6,6,138,3,4,StockOK
713,2014-06-30 0:00:00,144,2,2,142,3,4,StockOK
714,2011-05-30 0:00:00,180,16,16,164,3,4,StockOK
714,2011-06-27 0:00:00,180,37,37,143,3,4,StockOK
714,2011-08-01 0:00:00,180,35,35,145,3,4,StockOK
714,2011-08-29 0:00:00,180,30,30,150,3,4,StockOK
714,2011-09-26 0:00:00,180,57,57,123,3,4,StockOK
714,2011-10-31 0:00:00,180,44,44,136,3,4,StockOK
714,2011-11-28 0:00:00,180,9,9,171,3,4,StockOK
